Time,Voltage - Dev1_ai0,Voltage - Dev1_ai1,Voltage - Dev1_ai2,Voltage - Dev1_ai3,Voltage - Dev1_ai4,Voltage - Dev1_ai5,Voltage - Dev1_ai6,Voltage - Dev1_ai7
3725400710.0,0.006182237990161306,-0.0012684006959678552,0.0223694253503455,0.005710789935514319,-0.0008134012163049796,-0.0006448532195940742,-0.0009718176362770851,-0.001072518090780747
3725400720.0,0.006025750296722961,-0.0013121964849886713,0.02241484612295494,0.005472908165290119,-0.000901439450838724,-0.0006764223206440749,-0.0010105775825493954,-0.0010312911866562171
3725400730.0,0.006073566917367491,-0.0012833872777856844,0.02236418638726127,0.0055122686040621795,-0.0008690251078508896,-0.0007112847308014694,-0.000990003505664836,-0.0010573706959835485
3725400740.0,0.006282853096647773,-0.0012273541118501385,0.022376646324906168,0.005772245821580105,-0.0009054740880619788,-0.0006814527439885764,-0.0009518471929300796,-0.0010628079286369664
3725400750.0,0.006604105204917398,-0.0012953453111785912,0.022405912562179716,0.005520734933816702,-0.0008171068658622343,-0.00057652541299223,-0.0009975458956336992,-0.001044391146054278
3725400760.0,0.005894932138644734,-0.0012546417551502688,0.022388467360361573,0.005587110817054788,-0.0008406383557411765,-0.0006177706105004919,-0.0009762169726051554,-0.001033433407670112
3725400770.0,0.006331786121811478,-0.0012170261674300097,0.02237664473865071,0.0057793273925915885,-0.0008109678119643435,-0.00041102075619788486,-0.0009902083113703987,-0.0010604341695611276
3725400780.0,0.0059633577931807544,-0.001289019041591349,0.022420051257733706,0.005719618163567886,-0.0007634007977284788,-0.0006613589143631833,-0.0010226465355227111,-0.0010488736472593291
3725400790.0,0.0058028342540333575,-0.0012497999118155465,0.022348276108592163,0.005842674639818743,-0.0009250230320052926,-0.0005028921248999522,-0.0009715396345292673,-0.0010357224142724468
3725400800.0,0.006368782598096748,-0.0012602452387291234,0.02238559849105913,0.005359335036252724,-0.0008998970554601204,-0.0004907228312062373,-0.0009466848386387665,-0.0010613857029069453
3725400810.0,0.006063692380171003,-0.001318213755606274,0.022475493141974646,0.0056316996593085795,-0.0009014602793113026,-0.0007093589586270713,-0.0009984199850785853,-0.001045359552677818
3725400820.0,0.006274377411487417,-0.0012590230929468722,0.022374129053296898,0.00565424091552114,-0.0008159187936788853,-0.0004284674116497796,-0.000991370407656238,-0.0010508299268080785
3725400830.0,0.006333460164008158,-0.0012196987457818362,0.022383187571960613,0.005728321964288333,-0.0008736523391887686,-0.0006561302737865863,-0.0010104787860440207,-0.0010559837105086358
3725400840.0,0.006384997614044268,-0.0012399809673211593,0.022419658534267313,0.00564261052022644,-0.0009222634183449885,-0.0004512500857419773,-0.000982240019870593,-0.001069837744482666
3725400850.0,0.0066018650567178745,-0.0012019885616689275,0.022350230721972134,0.006141238146154567,-0.0007921526712394277,-0.0005428397155890452,-0.0009844908998481179,-0.001029402021617666
3725400860.0,0.006287294587530667,-0.0013505296411756285,0.022401071802129753,0.006059044213914993,-0.0008547162688282889,-0.00046574689863089676,-0.0009754666912653307,-0.0010675226273690924
3725400870.0,0.006710175074800495,-0.0011986032795971583,0.02236823158090333,0.005935456114568173,-0.0008893256108341124,-0.0008753936987042567,-0.0009909907278238038,-0.0010707032740191237
3725400880.0,0.0068001175348837385,-0.0012413047387436467,0.022357737660633783,0.00607827313349994,-0.0008987824225973597,-0.00048521618111156396,-0.0009838843554949147,-0.0010540030664221557
3725400890.0,0.006753325526195638,-0.0012401448006167895,0.022385402332846707,0.006017113505702442,-0.0009504154343710909,-0.0007529874595690767,-0.0009840061240856633,-0.0010805755963109352
3725400900.0,0.006911665320656201,-0.0012157908492102,0.02239535093960866,0.00592689217826939,-0.0009031682238610309,-0.0008629348163451238,-0.0009797898803476843,-0.0010801662163806354
3725400910.0,0.006332762970685591,-0.0012142806258951054,0.022435903298072088,0.006258903140810408,-0.0008949796955859967,-0.0007142423328109317,-0.0010017770352582043,-0.0010636774394385815
3725400920.0,0.006923926866835144,-0.0012758429460929636,0.022409632123718517,0.007146880884508168,-0.0008169389986507065,-0.0006744814096884761,-0.0009838964282260034,-0.001061129547687857
3725400930.0,0.006711612018868371,-0.0013450540009030281,0.022413312068954444,0.006007001112781082,-0.0008543315699651963,-0.0005294890691563496,-0.0009809622310089337,-0.0010306142200285822
3725400940.0,0.007012892496311297,-0.0012513316809349459,0.022426199666395183,0.006529080066472775,-0.0009778170100627763,-0.0005417544894337195,-0.0010010449376138205,-0.0010720814517317422
3725400950.0,0.007500726634259956,-0.001286579920846889,0.02241048929261121,0.006251766853396606,-0.0008014455731980058,-0.0005870734999007033,-0.0009552112883846533,-0.0010413121933507887
3725400960.0,0.006638172453241853,-0.001351005500288951,0.0223993507179559,0.006298181748945778,-0.0008151835370953763,-0.0005886903746270784,-0.0010037237335655028,-0.0010340690545450856
3725400970.0,0.006749471444843093,-0.001306240635626454,0.02237861793760692,0.006711308729144396,-0.0008583040610325649,-0.0006898111606445071,-0.001022357629119081,-0.0010568832827237908
3725400980.0,0.0071186937314138485,-0.0011896678494626885,0.022401763726172454,0.00669619947882431,-0.0007593094322128176,-0.0005797324894146509,-0.0010284842410013017,-0.001021830235460408
3725400990.0,0.006779219356873367,-0.00131758925284363,0.022420340418204298,0.006196870808468306,-0.000835168878168036,-0.0005556174757978681,-0.0009816892197348737,-0.0010292452631450496
3725401000.0,0.007550775076936079,-0.0012231229506321438,0.022421683711092603,0.00701838265559308,-0.0008029841851580331,-0.00033184874618333624,-0.0010091212424896939,-0.0010444935114319676
3725401010.0,0.0070077219153282825,-0.0011455453975887022,0.022416756167121205,0.00629670644259853,-0.0009083681902365801,-0.0005212615500239289,-0.0010006893626471715,-0.0010351548121373838
3725401020.0,0.007113619334665034,-0.001271270169687203,0.022433001373430905,0.006506064682105428,-0.0008695534786444703,-0.00035405366082271974,-0.000983172661575695,-0.0010700809515861867
3725401030.0,0.007147221663332124,-0.0013049597306814115,0.02236409562691669,0.006257972871332063,-0.0007677695308203763,-0.0006688125469557932,-0.0010045317426673017,-0.0010698937990554643
3725401040.0,0.006815768495797699,-0.0012940617881486748,0.022376614615545666,0.006697403505028868,-0.0008593187863913177,-0.000553521624774166,-0.000959063483355085,-0.0010747373407282612
3725401050.0,0.007099471523903727,-0.001282075800919851,0.022365518451083966,0.006936908724705294,-0.0008264415036942495,-0.0005979252888644768,-0.0009943956621742181,-0.0010600081522033813
3725401060.0,0.00760356667035193,-0.0012336940953685109,0.022468435866563562,0.006878644558014605,-0.0007694102332886708,-0.0006826453722287336,-0.0009612053008017987,-0.0010607978057913076
3725401070.0,0.007627976939398106,-0.0013607339067220397,0.022396974877542362,0.006316917745295316,-0.0008357883653831035,-0.0006896524837366222,-0.0010031281829895066,-0.0010579666595740957
3725401080.0,0.0070574377475688494,-0.0012998077825325787,0.022404161830797863,0.006595505034117428,-0.000903763128021417,-0.0007144127438962534,-0.0010031352039939047,-0.0010327008219236913
3725401090.0,0.00725248407659955,-0.0012194836003602601,0.0223704514272498,0.006921573598767573,-0.0008527654928601879,-0.000503345131421746,-0.000988842096692694,-0.0010515200772088383
3725401100.0,0.007365822747483284,-0.0012703671296386578,0.022430212400497883,0.0067327965942280575,-0.0009528262486822053,-0.00057412471563613,-0.0010059208999645469,-0.0010411865418053854
3725401110.0,0.007509223487909586,-0.0012084173867025908,0.022427784050608187,0.006496757686213182,-0.0009858573990404228,-0.0006102788569474593,-0.0010176606204464695,-0.0010582669325600266
3725401120.0,0.007088013470234119,-0.001263371978769732,0.02240131346377288,0.006338399358360082,-0.001006508394177354,-0.0005409738034718653,-0.0009859805161278052,-0.001049002355462343
3725401130.0,0.007183727592379316,-0.001250907074059902,0.022389638498995813,0.006267695551864889,-0.0008661844165812473,-0.0006361320164778175,-0.0009805019385753999,-0.0010674491031338787
3725401140.0,0.006953381553853374,-0.0012546523063519392,0.022407932991924766,0.006470493786215896,-0.0009356456757210018,-0.0005589978989285132,-0.0010330905487622155,-0.0010508868108820416
3725401150.0,0.0075117571146608225,-0.001316932793572832,0.022384488775796615,0.006600204510176389,-0.0009467264240902096,-0.000591673887759839,-0.0010536174506354952,-0.0010635477263676906
3725401160.0,0.007333327426785417,-0.001376154235002948,0.02244387300238024,0.007487065180350665,-0.0009592415640909921,-0.0004104021116662078,-0.0010068451350937666,-0.001047977881812324
3725401170.0,0.0074072452580703,-0.0012775205596697215,0.022383348187538985,0.0065896612387291425,-0.000888621641867179,-0.000634472091712139,-0.0009393543432673897,-0.0010562962480986165
3725401180.0,0.007960721646632267,-0.0013238681813973654,0.022385319498012278,0.006672498200001559,-0.0010316319451989327,-0.00040003121740025103,-0.0010155688663355548,-0.0010917744572354665
3725401190.0,0.007558828590116779,-0.001336831192161631,0.022438460547038346,0.0066398244449178655,-0.0008696882670600348,-0.00020356388821766812,-0.0009916010522731604,-0.0010319635286758424
3725401200.0,0.007419903659992281,-0.0012039386066359584,0.02242780923330427,0.006598985151874019,-0.0009055291098611142,-0.0005451323376711137,-0.000997307264337892,-0.0010415557557993307
3725401210.0,0.006879473957474147,-0.001404543488004813,0.02239522850842965,0.006729373850604542,-0.0007773007792966728,-0.0005103221690961267,-0.001034130721719276,-0.0010310797802779005
3725401220.0,0.0075492049617350045,-0.0012533404195973622,0.02233668251727101,0.006643652662689068,-0.0008438042613488771,-0.0008653017460352934,-0.0009734911115222327,-0.001073914260488502
3725401230.0,0.007655842199550384,-0.0012478564141682844,0.022392983544575223,0.006634845416713476,-0.000866359300992766,-0.0004898336933289247,-0.001019374376501194,-0.001036248604347412
3725401240.0,0.007689587051437778,-0.0012123367047687263,0.02240769858719981,0.006431726022380901,-0.0009184736442567832,-0.0007112650418807388,-0.001017078212438991,-0.0010282276816267232
3725401250.0,0.007585183626498396,-0.0012716512345535363,0.022404660520806523,0.00684153515444765,-0.000978557307325275,-0.0005786554557710725,-0.0009946328300795668,-0.0010464558134490726
3725401260.0,0.007624994003533569,-0.0012500643923214446,0.022383080649344952,0.0068120681103054324,-0.0008414470944425635,-0.0006080200514678712,-0.000980444144563462,-0.001079567476709493
3725401270.0,0.0075756523704144495,-0.001285938550910514,0.022417427476000364,0.007113444003338838,-0.0009259651072874024,-0.00038870145896783724,-0.0009905334488784245,-0.0010401275931051846
3725401280.0,0.007735257094899637,-0.0012250942650930408,0.022351943809039158,0.006909521409025732,-0.0009042952683609032,-0.0006029380246128903,-0.0009446182875591553,-0.001047398634403054
3725401290.0,0.007709126834489801,-0.001263917712800155,0.022346519279872232,0.006859561476052108,-0.0010100690694236703,-0.000546130478502483,-0.0009851513655470593,-0.0010347825564899931
3725401300.0,0.007468596280652553,-0.0013001499920841045,0.022405823850526942,0.006873596721128875,-0.000892651682609586,-0.0006371116961567719,-0.001020798396904068,-0.0010731533391835338
3725401310.0,0.007541838265752348,-0.0011741655246793488,0.022347823034835998,0.0073860344716304704,-0.0008589629792088372,-0.0008204230625481141,-0.0009507499924081613,-0.0010752283570316075
3725401320.0,0.007760814953060154,-0.0012806429130487879,0.022442376864238046,0.007373917045899878,-0.0009608333778959313,-0.000879267247528561,-0.0010007361391694458,-0.0010465367516070657
3725401330.0,0.007659161433235615,-0.0013147102177538757,0.02237601325670454,0.007341108164221339,-0.0008877549353255868,-0.0005826470288821002,-0.0009815163165679517,-0.0010865024126241309
3725401340.0,0.008028498904855434,-0.0012612718813370086,0.022373918769246028,0.007057388839963444,-0.0008208444783368506,-0.00042664161542902253,-0.0009587344134058347,-0.0010508620039415383
3725401350.0,0.007237359558315263,-0.0011655501303562126,0.02239825050650566,0.006458059953153309,-0.0010201270891360189,-0.0006460807409369319,-0.0009736491736322896,-0.0010587983959944721
3725401360.0,0.007659696692818687,-0.0013205831748049587,0.022434638142426824,0.0072226173322977845,-0.0008963401348078696,-0.0007379775391549422,-0.000979430208763168,-0.0010014477343046346
3725401370.0,0.007845954537643992,-0.0013312183576010398,0.02239435579458545,0.007025126842792039,-0.0009035494899626897,-0.00040664016206466594,-0.001017472846908255,-0.001057462411399321
3725401380.0,0.007625436342089336,-0.0013024905228326048,0.022420950140795287,0.007027317595124058,-0.0008707430453159852,-0.0004986146853396816,-0.0010408137979727712,-0.0010908648734043198
3725401390.0,0.00771798834831573,-0.0012580921863186464,0.022418646540401266,0.007055502681522529,-0.0007478538678666732,-0.0007568823272671451,-0.001005005172189917,-0.0010816148817780285
3725401400.0,0.00718911271333279,-0.0012680276120156432,0.02237735838283375,0.007128437502019705,-0.0008322003472091882,-0.0005622702456589804,-0.001005552880380043,-0.001032890960331352
3725401410.0,0.007224816699885708,-0.0011745990301352594,0.02238569005081703,0.006933947633762897,-0.0008628573919139553,-0.00046793800318762566,-0.0009859924937521164,-0.0010499540356727875
3725401420.0,0.007678285986065608,-0.001314466797368034,0.02241497612470418,0.0070745461249294,-0.0008413480710664982,-0.0006600995624697225,-0.000985837392467163,-0.0010168631459727359
3725401430.0,0.008239962451591917,-0.0011489433414262323,0.022427370627666816,0.006644786342935785,-0.0009019981041068299,-0.0009114834042274586,-0.0009649263298715689,-0.001023669599687496
3725401440.0,0.007474599475617185,-0.0011663321844595244,0.02241797924925556,0.00706004009532979,-0.0009007175369004514,-0.0004515433044195656,-0.0009562021888781408,-0.0010602777245861726
3725401450.0,0.007728143541730615,-0.0012972725000666983,0.022377358250465603,0.007123953763899991,-0.0008910186506508244,-0.0007058337442625285,-0.0009869504126799296,-0.001031176089602852
3725401460.0,0.008145851153225275,-0.0013977726897519615,0.022431221745181633,0.007135113894793681,-0.0008901651636573846,-0.0005675544075263701,-0.000966859917804204,-0.0010949030561547737
3725401470.0,0.007935510850528885,-0.0012039653241364965,0.02236781393280732,0.006992894061058637,-0.0008558231247893318,-0.0006636338653247154,-0.0009605692715283795,-0.0010335710678537119
3725401480.0,0.008025313060212412,-0.0012743865791354982,0.022436690065614235,0.0070836707745444046,-0.0008300805231429951,-0.0005064674937711486,-0.0009769980601891666,-0.0010542075301739782
3725401490.0,0.00803809509890111,-0.00123805783068837,0.02235743290994855,0.007347694603898955,-0.0009630414008039096,-0.000566783573736385,-0.0009618711755224993,-0.0010216363148183689
3725401500.0,0.007805914873363929,-0.00137392271385367,0.022353877470325755,0.007519798481109103,-0.0008898720768387253,-0.0005280937059258342,-0.0010045574096950443,-0.0010465730678103568
3725401510.0,0.008244927185034856,-0.0011453479670409422,0.022425848262315768,0.007065998726978322,-0.0008788442104047677,-0.0005310558104851443,-0.0009852983869488954,-0.0010898147652431119
3725401520.0,0.0078072229602961654,-0.0012189042576613196,0.022366692169958232,0.007169815193808567,-0.0008526247792888,-0.00026171536355869566,-0.0009732002475476072,-0.0010962432647189776
3725401530.0,0.007653131998693708,-0.0013096718851095964,0.02242380629215637,0.006988518882502903,-0.0009218732449889354,-0.0006856730026147295,-0.0010332472633002372,-0.001037003009098816
3725401540.0,0.007739197323542373,-0.0012182807382368488,0.02240427686696,0.006742741610629579,-0.0009435033060438774,-0.0006712891394238247,-0.0010125242086549634,-0.0010647374325557198
